popularity,acousticness,danceability,duration_ms,energy,explicit,instrumentalness,Key_0,Key_1,Key_2,Key_3,Key_4,Key_5,Key_6,Key_7,Key_8,Key_9,Key_10,Key_11,liveness,loudness,mode,speechiness,tempo,valence,count
50,0.0875,0.661,178973,0.681,0,0.0927,0,0,0,0,0,0,0,0,0,0,0,1,0.292,-9.914,0,0.0508,93.037,0.947,82
46,0.582,0.572,285600,0.585,0,0.579,0,0,0,0,0,0,0,0,0,1,0,0,0.303,-10.166,1,0.0357,77.895,0.763,14
42,0.294,0.85,293000,0.613,0,0.0906,0,0,0,0,0,0,0,0,0,1,0,0,0.0983,-10.936,0,0.0812,143.508,0.938,56
1,0.803,0.777,136133,0.525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.059,-6.034,1,0.0777,94.756,0.833,2
50,0.174,0.584,184733,0.561,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.332,-7.131,1,0.0292,74.553,0.733,26
23,0.536,0.491,337667,0.122,0,0.0473,0,0,0,1,0,0,0,0,0,0,0,0,0.0975,-21.259,1,0.111,167.218,0.365,120
28,0.988,0.361,184213,0.0655,0,0.0769,1,0,0,0,0,0,0,0,0,0,0,0,0.115,-21.151,1,0.0319,135.113,0.146,166
0,0.995,0.484,165880,0.357,0,0.943,0,0,0,0,0,0,0,1,0,0,0,0,0.232,-14.954,1,0.223,174.226,0.616,3179
41,0.321,0.72,283387,0.779,0,0.0508,0,0,0,0,0,0,0,0,0,1,0,0,0.189,-9.232,1,0.0368,109.447,0.508,14
0,0.985,0.355,356027,0.118,0,0.148,0,0,0,0,0,1,0,0,0,0,0,0,0.356,-24.705,0,0.0539,135.159,0.159,508
50,0.0121,0.448,205413,0.901,0,0.000148,0,0,0,0,0,0,1,0,0,0,0,0,0.127,-6.722,1,0.0627,124.525,0.406,38
43,4.96E-05,0.365,279507,0.834,0,0.885,0,1,0,0,0,0,0,0,0,0,0,0,0.08,-7.103,1,0.0334,97.834,0.537,16
0,0.995,0.643,126947,0.16,0,0.258,0,0,0,0,0,0,0,0,1,0,0,0,0.316,-19.952,1,0.154,63.257,0.764,1248
0,0.992,0.29,180187,0.153,0,0.588,0,0,0,0,1,0,0,0,0,0,0,0,0.57,-19.012,1,0.0586,61.554,0.362,144
60,8.73E-06,0.562,226733,0.671,1,0.000491,0,0,0,0,1,0,0,0,0,0,0,0,0.792,-7.801,0,0.0379,134.962,0.376,112
46,0.829,0.314,452533,0.117,0,0.883,0,0,0,0,0,0,0,0,0,0,1,0,0.106,-19.235,0,0.033,93.978,0.217,46
0,0.993,0.449,194600,0.448,0,0.322,0,0,0,0,0,0,0,1,0,0,0,0,0.27,-15.191,0,0.0659,129.907,0.835,26
0,0.0115,0.808,359077,0.726,0,0.905,0,0,0,0,0,0,0,0,0,1,0,0,0.0868,-12.552,0,0.0915,129.984,0.485,28
0,0.99,0.413,129307,0.255,0,0.83,0,0,0,0,0,0,0,1,0,0,0,0,0.116,-22.596,1,0.0521,68.408,0.702,1248
26,0.707,0.616,164173,0.398,0,0.000346,0,0,0,0,0,0,0,0,0,1,0,0,0.0855,-9.29,1,0.0611,119.921,0.746,51
0,0.205,0.568,487706,0.69,0,0.964,0,0,0,0,0,0,0,1,0,0,0,0,0.161,-10.528,1,0.032,79.998,0.416,60
45,0.00316,0.622,143627,0.846,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0989,-4.831,0,0.0311,110.683,0.914,102
2,0.185,0.644,167628,0.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0628,-8.382,1,0.124,144.289,0.95,58
37,0.0268,0.86,378240,0.763,0,0.0108,0,0,0,0,0,0,0,1,0,0,0,0,0.19,-9.482,1,0.132,127.738,0.937,2
10,0.217,0.35,165520,0.64,0,0.785,0,0,0,1,0,0,0,0,0,0,0,0,0.132,-10.475,1,0.051,99.439,0.89,40
9,0.746,0.519,209720,0.331,0,1.80E-05,0,0,0,0,0,0,0,1,0,0,0,0,0.292,-12.311,1,0.0444,111.073,0.346,4
62,0.888,0.54,251440,0.0674,0,0.000382,0,0,0,0,0,0,0,0,0,1,0,0,0.109,-13.778,1,0.0368,141.988,0.12,12
1,0.152,0.675,146824,0.704,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0767,-8.617,1,0.367,84.956,0.542,2
40,0.106,0.649,173493,0.581,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0321,-12.161,1,0.0432,148.887,0.984,62
40,0.0212,0.451,286840,0.585,0,0.00572,0,0,0,0,1,0,0,0,0,0,0,0,0.161,-10.431,0,0.0318,114.941,0.699,827
50,0.00334,0.521,189560,0.937,0,5.79E-06,0,0,0,0,1,0,0,0,0,0,0,0,0.21,-4.338,0,0.123,141.963,0.642,12
2,0.592,0.569,163720,0.488,0,0.917,1,0,0,0,0,0,0,0,0,0,0,0,0.132,-10.936,1,0.043,125.732,0.579,32
0,0.992,0.822,178430,0.218,0,0.647,0,0,0,0,0,0,0,0,1,0,0,0,0.127,-11.46,1,0.18,92.119,0.907,13
35,0.34,0.698,326400,0.552,0,1.39E-05,0,0,0,0,0,0,0,0,0,0,1,0,0.192,-11.851,1,0.0418,90.765,0.805,38
0,0.95,0.411,175647,0.233,0,0.0102,0,0,0,0,0,1,0,0,0,0,0,0,0.111,-15.947,0,0.0503,118.626,0.437,58
49,0.34,0.619,292706,0.785,0,0.000137,0,0,1,0,0,0,0,0,0,0,0,0,0.181,-5.992,1,0.027,134.016,0.39,31
68,0.948,0.571,316556,0.0274,0,6.43E-06,0,0,0,0,0,0,0,0,0,1,0,0,0.322,-20.274,0,0.0649,124.209,0.087,2
31,6.09E-06,0.259,530515,0.989,1,0.171,0,0,0,0,0,0,1,0,0,0,0,0,0.935,-6.012,0,0.141,111.782,0.0786,430
0,0.472,0.665,100200,0.273,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.41,-21.642,0,0.951,96.038,0.42,192
25,0.585,0.645,320110,0.136,0,0.0101,0,0,0,0,0,0,0,0,0,1,0,0,0.0995,-20.063,0,0.037,78.331,0.275,20
37,0.947,0.275,155253,0.0937,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0996,-14.598,1,0.0505,174.161,0.461,248
0,0.51,0.651,127112,0.205,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.353,-23.094,1,0.966,92.447,0.464,2562
22,0.476,0.738,113107,0.635,0,0.00277,0,0,0,0,0,0,0,0,1,0,0,0,0.294,-8.349,1,0.0312,98.779,0.959,60
18,0.991,0.571,292840,0.058,0,0.933,0,0,1,0,0,0,0,0,0,0,0,0,0.116,-17.812,0,0.0538,85.966,0.177,150
73,0.468,0.322,248467,0.28,0,1.10E-06,0,0,0,0,0,0,1,0,0,0,0,0,0.102,-9.367,0,0.0281,85.794,0.175,88
46,0.000923,0.331,181707,0.959,0,4.60E-06,0,0,0,0,0,0,1,0,0,0,0,0,0.292,-4.979,1,0.0703,133.69,0.318,84
16,0.936,0.192,156867,0.217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.447,-8.182,1,0.0289,73.982,0.507,96
35,0.154,0.655,197667,0.785,0,1.76E-06,0,0,0,0,0,0,0,0,0,0,0,1,0.421,-7.217,0,0.0343,130.605,0.869,103
0,0.658,0.71,129055,0.266,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.241,-24.126,1,0.941,119.765,0.541,2562
56,0.814,0.704,597280,0.277,0,0.756,1,0,0,0,0,0,0,0,0,0,0,0,0.0845,-11.675,1,0.035,90.38,0.322,67
0,0.953,0.506,213160,0.272,0,0.000263,0,1,0,0,0,0,0,0,0,0,0,0,0.0785,-12.212,1,0.0288,110.187,0.607,40
35,0.915,0.165,144773,0.261,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.161,-10.545,1,0.033,82.213,0.167,280
41,0.0731,0.976,56827,0.66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0486,-7.952,1,0.0351,113.957,0.996,12
0,0.101,0.626,223190,0.492,0,0.203,0,0,0,0,0,0,0,1,0,0,0,0,0.109,-8.787,1,0.0299,94.799,0.382,476
0,0.523,0.617,135600,0.187,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.192,-24.006,0,0.963,166.868,0.632,2562
21,0.124,0.538,244973,0.704,0,0.0448,1,0,0,0,0,0,0,0,0,0,0,0,0.202,-10.698,1,0.0657,100.651,0.599,145
0,0.00739,0.807,437952,0.82,0,0.898,0,0,0,0,0,0,0,0,0,0,0,1,0.0764,-8.013,0,0.161,123.025,0.364,38
44,0.338,0.864,234040,0.755,0,0.0483,0,0,0,0,0,0,0,0,0,0,0,1,0.0595,-6.827,0,0.101,98.815,0.327,40
1,0.136,0.868,139729,0.55,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.112,-6.409,1,0.431,124.026,0.623,74
74,0.0368,0.715,201053,0.791,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0694,-6.63,1,0.0414,116.043,0.879,15
25,0.358,0.48,202427,0.508,0,0.000885,1,0,0,0,0,0,0,0,0,0,0,0,0.101,-9.35,1,0.0354,153.626,0.54,144
52,0.113,0.452,272000,0.754,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.151,-8.347,1,0.0746,122.5,0.507,2
0,0.91,0.693,172080,0.775,0,0.00207,0,0,0,0,0,0,0,0,1,0,0,0,0.415,-10.329,0,0.0536,129.464,0.838,48
28,0.78,0.455,346467,0.14,0,0.753,0,0,0,0,0,0,0,0,1,0,0,0,0.0921,-25.419,0,0.0509,148.472,0.137,20
16,0.93,0.721,155667,0.186,0,0.000145,0,0,0,1,0,0,0,0,0,0,0,0,0.351,-13.833,1,0.0458,129.452,0.77,1086
22,0.939,0.683,140467,0.295,0,0.805,0,1,0,0,0,0,0,0,0,0,0,0,0.234,-16.537,1,0.0377,105.546,0.748,162
0,0.134,0.694,104200,0.11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.591,-20.886,1,0.944,104.45,0.565,2350
34,0.537,0.452,115613,0.896,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.347,-8.879,1,0.0984,110.953,0.673,73
69,0.0258,0.381,246933,0.894,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0251,-8.638,1,0.037,205.528,0.797,364
55,0.0121,0.607,265960,0.936,0,0.0418,0,0,0,0,1,0,0,0,0,0,0,0,0.309,-3.071,1,0.033,117.303,0.517,138
28,0.0816,0.219,482493,0.671,0,0.000537,0,1,0,0,0,0,0,0,0,0,0,0,0.982,-9.321,1,0.0677,86.066,0.165,526
19,0.0879,0.116,109560,0.358,0,0.91,0,0,1,0,0,0,0,0,0,0,0,0,0.425,-10.131,1,0.0326,86.24,0.0594,60
47,0.00185,0.533,200200,0.9,0,9.65E-05,0,1,0,0,0,0,0,0,0,0,0,0,0.194,-5.084,1,0.035,100.534,0.656,8
23,0.0173,0.363,254827,0.58,0,0.000188,1,0,0,0,0,0,0,0,0,0,0,0,0.0832,-10.467,1,0.0599,174.293,0.526,788
0,0.118,0.366,279080,0.757,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.414,-3.352,0,0.0356,73.805,0.467,2
51,0.102,0.281,296667,0.537,0,0.297,0,0,1,0,0,0,0,0,0,0,0,0,0.116,-8.147,1,0.0482,139.091,0.196,4
47,0.905,0.125,351333,0.164,0,0.0283,0,0,0,0,0,0,0,1,0,0,0,0,0.0903,-14.239,1,0.0361,80.453,0.0377,2
37,0.791,0.718,166200,0.538,0,1.39E-06,0,0,0,0,0,1,0,0,0,0,0,0,0.104,-8.862,1,0.0301,101.051,0.961,88
53,0.897,0.511,227813,0.255,0,0.000219,0,0,0,0,0,1,0,0,0,0,0,0,0.0994,-12.036,1,0.0283,99.901,0.296,63
0,0.841,0.137,112867,0.214,0,0.98,0,0,1,0,0,0,0,0,0,0,0,0,0.148,-18.288,1,0.0396,81.591,0.0387,115
46,0.613,0.147,266733,0.483,0,0.539,0,0,0,0,0,0,0,1,0,0,0,0,0.649,-11.831,1,0.0692,174.09,0.173,271
44,0.453,0.381,211267,0.286,0,1.48E-06,0,0,1,0,0,0,0,0,0,0,0,0,0.109,-13.107,1,0.0287,130.767,0.315,106
0,0.992,0.464,223190,0.404,0,0.909,0,0,0,0,0,1,0,0,0,0,0,0,0.248,-11.327,1,0.364,67.955,0.135,58
16,0.771,0.305,269360,0.088,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.259,-20.717,1,0.0499,83.743,0.364,1435
5,0.988,0.798,199640,0.297,0,0.0485,1,0,0,0,0,0,0,0,0,0,0,0,0.0789,-10.494,1,0.0515,116.48,0.962,36
28,0.299,0.265,143333,0.775,0,0.0198,1,0,0,0,0,0,0,0,0,0,0,0,0.18,-5.524,1,0.0369,164.528,0.802,48
1,0.0541,0.642,237613,0.93,0,0.69,0,0,0,0,0,0,0,0,0,1,0,0,0.0546,-5.762,1,0.0726,122.388,0.602,14
58,0.38,0.887,285760,0.767,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0527,-4.311,1,0.295,97.437,0.607,196
44,0.249,0.561,225480,0.636,0,0.0036,1,0,0,0,0,0,0,0,0,0,0,0,0.0588,-9.525,1,0.0264,98.565,0.699,276
0,0.995,0.492,186360,0.145,0,0.911,0,0,1,0,0,0,0,0,0,0,0,0,0.112,-23.743,0,0.063,67.334,0.787,1248
45,0.322,0.813,178893,0.74,0,2.97E-06,0,0,1,0,0,0,0,0,0,0,0,0,0.0455,-6.829,1,0.0906,115.405,0.924,10
0,0.973,0.612,173267,0.131,0,4.68E-05,0,0,0,0,0,0,0,0,1,0,0,0,0.17,-11.294,1,0.0981,158.809,0.686,677
63,0.873,0.333,222986,0.41,0,0.406,0,0,0,0,0,0,0,0,0,0,0,1,0.122,-9.534,0,0.0305,143.975,0.262,8
76,0.499,0.757,235133,0.632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0723,-6.83,1,0.0549,122.936,0.742,47
37,0.00069,0.24,308773,0.589,0,0.693,0,0,1,0,0,0,0,0,0,0,0,0,0.0815,-7.931,1,0.0349,83.762,0.148,148
31,0.288,0.506,132480,0.822,0,0.00435,0,0,0,0,0,0,0,0,0,1,0,0,0.818,-11.591,1,0.0513,99.38,0.96,1003
15,0.531,0.606,166827,0.632,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.149,-5.746,1,0.0349,128.229,0.559,82
0,0.854,0.524,73933,0.703,0,0.824,0,0,0,0,0,0,0,0,0,0,0,1,0.0782,-14.294,1,0.0499,113.551,0.844,2
0,0.247,0.594,127700,0.216,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.157,-24.267,0,0.96,169.16,0.515,2562
17,0.983,0.727,172293,0.311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.537,-11.079,1,0.0306,93.726,0.679,57
0,0.978,0.574,189240,0.259,0,0.00103,0,0,0,0,1,0,0,0,0,0,0,0,0.304,-11.573,0,0.0775,117.502,0.81,8
37,0.00254,0.417,442933,0.369,0,0.0152,0,0,0,0,0,1,0,0,0,0,0,0,0.0794,-10.605,0,0.0356,117.799,0.37,652
32,0.00227,0.584,199240,0.823,0,0.349,0,0,0,0,0,0,0,0,1,0,0,0,0.0754,-4.572,1,0.157,148.068,0.323,65
29,0.763,0.267,151000,0.347,0,6.20E-06,0,0,0,0,0,0,0,0,0,1,0,0,0.967,-16.989,0,0.289,174.365,0.327,1435
15,0.000823,0.746,202134,0.872,0,0.768,1,0,0,0,0,0,0,0,0,0,0,0,0.202,-6.073,1,0.113,153.271,0.884,14
0,0.995,0.425,211837,0.223,0,0.804,0,0,0,0,0,0,0,0,0,1,0,0,0.0838,-10.423,1,0.0543,66.628,0.233,257
3,0.97,0.563,157060,0.363,0,0.938,0,0,0,0,0,0,1,0,0,0,0,0,0.11,-13.296,0,0.0442,138.704,0.716,677
58,0.0594,0.555,270747,0.639,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.118,-5.16,1,0.263,171.609,0.184,92
6,0.309,0.758,275723,0.376,0,0.0202,0,0,0,0,1,0,0,0,0,0,0,0,0.0884,-14.476,0,0.0587,91.993,0.599,34
36,0.782,0.566,314267,0.313,0,0.00145,0,0,0,0,0,1,0,0,0,0,0,0,0.0657,-14.823,0,0.0561,117.624,0.481,554
39,0.069,0.518,204613,0.472,0,1.34E-05,0,1,0,0,0,0,0,0,0,0,0,0,0.0753,-5.158,1,0.043,75.73,0.454,22
10,0.787,0.441,155547,0.305,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.165,-8.723,1,0.0374,114.453,0.682,38
21,0.546,0.562,117760,0.923,0,0.000205,0,1,0,0,0,0,0,0,0,0,0,0,0.189,-3.79,1,0.0749,105.756,0.866,60
32,0.00125,0.494,182653,0.888,0,0.891,0,0,0,0,1,0,0,0,0,0,0,0,0.0906,-3.753,1,0.0511,157.784,0.688,44
56,0.942,0.584,146800,0.0857,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.144,-23.725,1,0.0441,93.517,0.475,2
0,0.319,0.662,270745,0.459,0,0.0583,1,0,0,0,0,0,0,0,0,0,0,0,0.139,-10.591,0,0.0267,119.994,0.165,20
21,0.585,0.551,127000,0.598,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.493,-11.785,1,0.203,155.443,0.791,30
68,0.00228,0.542,173320,0.91,0,0.00524,0,0,0,0,0,0,0,1,0,0,0,0,0.0686,-8.924,1,0.0873,101.774,0.775,50
40,0.247,0.474,199733,0.724,0,7.90E-05,0,0,0,0,0,0,0,1,0,0,0,0,0.114,-8.932,1,0.0661,134.901,0.671,107
51,0.000576,0.7,263093,0.807,1,0.00488,0,0,0,0,0,0,0,0,0,1,0,0,0.0996,-5.711,0,0.029,112.15,0.963,176
52,0.238,0.549,224493,0.744,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.252,-8.028,0,0.0431,145.747,0.573,212
22,0.000108,0.311,214960,0.586,0,0.00876,0,0,0,0,1,0,0,0,0,0,0,0,0.265,-10.314,1,0.04,98.234,0.362,66
40,0.631,0.804,131280,0.479,0,0.00504,0,0,0,0,0,0,0,1,0,0,0,0,0.111,-8.356,1,0.0285,106.429,0.968,84
45,0.0309,0.55,128400,0.965,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.11,-3.819,1,0.0679,140.344,0.601,84
0,0.000323,0.407,248680,0.614,0,5.14E-05,0,0,0,0,0,0,0,0,0,1,0,0,0.251,-7.515,1,0.0337,116.836,0.589,2
21,0.989,0.569,230427,0.0301,0,0.877,1,0,0,0,0,0,0,0,0,0,0,0,0.109,-19.955,1,0.124,118.465,0.0389,485
0,0.121,0.734,219027,0.848,0,4.74E-05,0,1,0,0,0,0,0,0,0,0,0,0,0.0993,-2.756,0,0.0362,98.059,0.591,127
38,0.53,0.164,76200,0.294,0,6.73E-05,1,0,0,0,0,0,0,0,0,0,0,0,0.65,-20.303,1,0.0726,99.448,0.19,250
32,0.369,0.809,261596,0.648,0,8.80E-06,0,0,0,0,0,1,0,0,0,0,0,0,0.229,-7.428,0,0.106,82.299,0.755,128
0,0.994,0.364,187520,0.145,0,0.954,0,0,0,0,1,0,0,0,0,0,0,0,0.112,-23.644,0,0.0383,87.179,0.256,1248
1,8.77E-05,0.789,471957,0.855,0,0.876,0,0,0,0,0,0,0,0,0,0,0,1,0.0672,-7.561,0,0.0539,127.976,0.686,6
10,0.992,0,136069,0.00654,0,0.85,0,0,0,0,0,1,0,0,0,0,0,0,0.113,-22.296,0,0,0,0,6
0,0.993,0.534,183267,0.538,0,0.0832,0,0,0,0,0,0,0,0,1,0,0,0,0.373,-13.373,1,0.0519,91.303,0.907,571
0,0.0276,0.758,194429,0.693,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.534,-10.364,0,0.771,131.504,0.666,2
0,0.00729,0.954,294000,0.667,0,0.000381,0,0,0,0,0,0,0,0,1,0,0,0,0.0454,-9.009,1,0.239,129.018,0.774,22
6,0.856,0.777,165333,0.589,0,0.00117,0,0,0,0,0,0,0,0,0,1,0,0,0.305,-9.143,0,0.0367,114.023,0.962,39
52,0.515,0.738,268107,0.631,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.337,-7.358,1,0.0349,107.303,0.963,147
34,0.301,0.913,303360,0.594,0,0.00117,0,0,0,0,0,0,0,0,0,1,0,0,0.11,-13.024,1,0.0929,126.007,0.911,10
38,0.0688,0.555,195200,0.636,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.106,-11.547,0,0.0497,98.391,0.402,70
44,0.0603,0.473,169800,0.735,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.15,-8.921,1,0.0296,132.506,0.754,26
0,0.964,0.65,89000,0.171,0,0.917,0,0,0,1,0,0,0,0,0,0,0,0,0.168,-19.398,0,0.0998,165.932,0.344,2
0,0.995,0.741,140813,0.165,0,0.927,0,0,1,0,0,0,0,0,0,0,0,0,0.117,-18.062,0,0.101,69.132,0.944,3179
8,0.985,0.207,172933,0.226,0,0.816,0,0,0,0,0,0,0,0,1,0,0,0,0.219,-14.518,1,0.0331,73.891,0.22,88
22,0.438,0.333,342827,0.57,0,1.34E-06,0,0,0,0,0,1,0,0,0,0,0,0,0.171,-8.783,0,0.0569,205.94,0.56,110
20,0.525,0.673,175240,0.3,0,1.08E-06,0,0,1,0,0,0,0,0,0,0,0,0,0.0433,-14.039,1,0.0405,84.236,0.534,192
39,0.989,0.41,308400,0.12,0,0.925,0,0,1,0,0,0,0,0,0,0,0,0,0.121,-22.071,1,0.0399,128.436,0.347,303
52,0.245,0.556,380627,0.291,0,0.881,0,0,0,0,0,0,0,0,1,0,0,0,0.247,-14.709,1,0.0311,94.635,0.0387,18
35,0.992,0.4,222733,0.0688,0,0.875,0,0,0,0,0,1,0,0,0,0,0,0,0.105,-19.572,1,0.0391,72.861,0.101,37
32,0.991,0.273,339960,0.0128,0,0.771,0,0,1,0,0,0,0,0,0,0,0,0,0.0749,-32.233,1,0.0451,63.885,0.0365,8
34,0.937,0.436,268500,0.359,0,0.508,0,1,0,0,0,0,0,0,0,0,0,0,0.146,-14.491,0,0.0298,164.025,0.162,8
61,0.00162,0.467,225893,0.67,0,0.0001,0,0,0,0,0,0,0,1,0,0,0,0,0.195,-4.063,1,0.0663,146.223,0.457,144
26,0.618,0.504,127653,0.597,0,0.937,0,0,0,0,0,0,0,0,0,1,0,0,0.0881,-16.283,0,0.041,119.11,0.961,110
36,0.138,0.7,258773,0.864,0,0.00281,1,0,0,0,0,0,0,0,0,0,0,0,0.259,-5.481,1,0.148,88.192,0.588,788
51,0.193,0.82,177627,0.599,0,1.50E-06,0,0,0,0,0,0,0,1,0,0,0,0,0.0725,-7.341,1,0.0405,116.132,0.969,134
23,0.000217,0.509,191333,0.921,0,0.135,1,0,0,0,0,0,0,0,0,0,0,0,0.296,-5.328,1,0.0748,156.65,0.558,376
43,0.000734,0.423,168067,0.79,0,0.0084,0,0,0,0,1,0,0,0,0,0,0,0,0.308,-8.161,1,0.0336,113.878,0.797,60
9,0.821,0.639,161773,0.35,0,1.05E-05,0,0,0,1,0,0,0,0,0,0,0,0,0.384,-9.504,1,0.0689,112.669,0.497,24
23,0.139,0.332,323667,0.98,0,0.00033,1,0,0,0,0,0,0,0,0,0,0,0,0.939,-6.424,1,0.393,140.874,0.319,432
21,0.814,0.533,176467,0.483,0,0.0271,0,0,0,0,0,0,1,0,0,0,0,0,0.253,-10.902,0,0.0333,124.116,0.813,232
41,0.718,0.587,232533,0.172,0,0.000389,1,0,0,0,0,0,0,0,0,0,0,0,0.111,-14.931,1,0.0341,142.803,0.411,313
2,0.818,0.397,38306,0.329,0,0.723,0,0,0,0,0,0,0,0,0,0,1,0,0.378,-21.753,1,0.0389,111.274,0.432,38
55,0.00085,0.404,184547,0.946,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.359,-3.318,0,0.174,169.086,0.784,2
45,0.00442,0.378,213360,0.912,0,1.77E-06,0,0,1,0,0,0,0,0,0,0,0,0,0.0976,-6.461,1,0.0433,131.744,0.531,90
53,0.17,0.488,306067,0.708,0,0.272,0,0,0,0,0,0,0,0,0,1,0,0,0.222,-11.577,1,0.0407,90.051,0.431,50
6,0.172,0.0819,1246573,0.368,0,0.825,1,0,0,0,0,0,0,0,0,0,0,0,0.371,-11.55,0,0.0344,66.716,0.0719,60
53,0.0699,0.863,251067,0.433,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0553,-11.1,1,0.0383,97.067,0.712,536
46,0.0728,0.713,171133,0.699,0,5.40E-06,0,0,0,0,1,0,0,0,0,0,0,0,0.252,-5.935,1,0.0297,127.434,0.945,88
40,0.237,0.607,294573,0.816,0,0.346,0,0,0,0,0,0,0,0,0,1,0,0,0.123,-9.396,1,0.116,145.802,0.929,6
47,0.00343,0.575,198787,0.944,0,1.62E-06,0,0,0,0,0,0,0,1,0,0,0,0,0.318,-3.377,1,0.0784,130.009,0.531,12
42,3.23E-05,0.536,287427,0.977,0,0.899,0,0,0,0,0,0,1,0,0,0,0,0,0.689,-7.827,0,0.0648,135.006,0.419,2
11,0.546,0.644,468933,0.196,0,9.14E-06,0,0,0,0,0,1,0,0,0,0,0,0,0.31,-15.248,1,0.037,137.591,0.565,27
2,0.752,0.292,244720,0.654,0,0.952,0,0,0,0,0,0,0,0,0,0,1,0,0.0957,-11.348,1,0.0349,153.234,0.873,4
52,6.35E-05,0.375,153831,0.979,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.151,-4.945,1,0.103,106.525,0.111,167
0,0.993,0.323,189000,0.407,0,2.59E-06,1,0,0,0,0,0,0,0,0,0,0,0,0.398,-10.192,1,0.0348,100.686,0.655,44
3,0.776,0.605,173867,0.285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.372,-10.3,1,0.0288,101.445,0.723,158
0,0.154,0.7,98900,0.33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.205,-16.942,0,0.912,134.707,0.236,2350
8,0.835,0.576,187547,0.329,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.248,-11.916,1,0.0612,74.213,0.889,14
0,0.00189,0.499,259573,0.879,0,0.000129,0,0,0,0,1,0,0,0,0,0,0,0,0.0713,-9.34,0,0.0317,169.182,0.946,25
22,0.0221,0.697,149293,0.801,0,8.67E-05,0,0,0,0,0,0,0,1,0,0,0,0,0.0553,-11.598,1,0.0306,119.611,0.933,52
3,0.891,0.509,163507,0.204,0,0.0202,1,0,0,0,0,0,0,0,0,0,0,0,0.146,-18.583,0,0.0577,82.849,0.457,190
38,0.311,0.441,252120,0.404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.212,-11.524,0,0.0303,84.259,0.119,37
65,0.987,0.546,199800,0.155,0,6.02E-05,1,0,0,0,0,0,0,0,0,0,0,0,0.18,-14.378,1,0.0428,72.331,0.512,155
5,0.929,0.41,199893,0.124,0,6.80E-05,0,0,0,0,0,0,0,1,0,0,0,0,0.188,-19.547,1,0.0547,79.115,0.641,16
42,0.00129,0.349,470133,0.943,0,0.454,0,0,0,0,1,0,0,0,0,0,0,0,0.0529,-5.704,1,0.0922,97.491,0.518,430
35,0.0744,0.498,205200,0.759,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.15,-9.969,1,0.0361,136.453,0.694,6
29,0.367,0.73,423560,0.488,0,6.75E-05,0,0,0,0,1,0,0,0,0,0,0,0,0.0882,-11.532,1,0.0321,152.638,0.964,66
43,0.895,0.332,240333,0.222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.178,-13.375,1,0.0364,133.866,0.455,83
15,0.98,0.641,216107,0.0455,0,0.853,0,0,0,0,0,1,0,0,0,0,0,0,0.106,-22.248,1,0.0442,53.92,0.148,278
